5prime	3prime	strand	count	sgRNA_ref
6636	29329	False	3	non-canonical
6636	29162	False	1	non-canonical
6668	29121	True	2	non-canonical
6682	7212	True	1	non-canonical
6671	28163	True	1	non-canonical
6682	7212	False	1	non-canonical
6638	28887	False	2	non-canonical
6637	28916	True	1	non-canonical
6637	28455	False	1	non-canonical
6649	29313	False	1	non-canonical
6637	28887	False	1	non-canonical
6687	29106	False	1	non-canonical
6671	29117	True	3	non-canonical
6685	28946	False	1	non-canonical
6687	8981	False	1	non-canonical
6662	17690	True	1	non-canonical
6671	29117	False	3	non-canonical
6656	28900	False	1	non-canonical
6659	29317	False	2	non-canonical
6692	29156	True	2	non-canonical
6644	29011	True	1	non-canonical
6644	29011	False	1	non-canonical
6638	28193	False	1	non-canonical
6682	20454	True	1	non-canonical
6690	27186	False	2	non-canonical
6658	29158	False	1	non-canonical
6687	29135	True	1	non-canonical
6699	29124	False	1	non-canonical
6684	29124	True	1	non-canonical
6703	7568	True	1	non-canonical
6695	28976	False	1	non-canonical
6703	7568	False	1	non-canonical
6671	29016	False	1	non-canonical
6667	25656	True	1	non-canonical
6720	29156	True	8	non-canonical
6704	28262	True	1	non-canonical
6692	29156	False	1	non-canonical
6699	29051	False	1	non-canonical
6688	29099	False	2	non-canonical
6692	29154	False	1	non-canonical
6711	28986	False	1	non-canonical
6669	28299	False	1	non-canonical
6707	29117	False	2	non-canonical
6716	7208	False	1	non-canonical
6671	28942	True	1	non-canonical
6687	26398	False	1	non-canonical
6704	29208	False	1	non-canonical
6687	29135	False	1	non-canonical
6699	29051	True	1	non-canonical
6689	29322	True	1	non-canonical
6707	29117	True	2	non-canonical
6693	29130	True	2	non-canonical
6687	26398	True	1	non-canonical
6719	29041	True	2	non-canonical
6699	29124	True	2	non-canonical
6720	29156	False	9	non-canonical
6741	29117	False	2	non-canonical
6741	28675	False	1	non-canonical
6762	29179	False	12	non-canonical
6762	29179	True	6	non-canonical
6752	28704	True	1	non-canonical
6728	28365	False	1	non-canonical
6768	28951	False	1	non-canonical
6766	29374	True	1	non-canonical
6741	29117	True	6	non-canonical
6724	6751	True	1	non-canonical
6772	28903	True	1	non-canonical
6747	28897	True	2	non-canonical
6749	28868	True	1	non-canonical
6766	29374	False	2	non-canonical
6755	29213	False	1	non-canonical
6767	29067	False	1	non-canonical
6761	7210	False	1	non-canonical
6794	7212	False	2	non-canonical
6791	11442	False	1	non-canonical
6740	27613	True	1	non-canonical
6793	28433	False	3	non-canonical
6764	28659	False	1	non-canonical
6747	28897	False	1	non-canonical
6801	29117	False	1	non-canonical
6804	11444	False	1	non-canonical
6771	19692	False	1	non-canonical
6749	28868	False	1	non-canonical
6813	9506	True	1	non-canonical
6792	29023	True	2	non-canonical
6813	9506	False	1	non-canonical
6808	26699	True	1	non-canonical
6787	29176	False	1	non-canonical
6822	29157	True	4	non-canonical
6821	29044	True	6	non-canonical
6795	28429	False	1	non-canonical
6806	28467	False	1	non-canonical
6792	29023	False	2	non-canonical
6822	29157	False	4	non-canonical
6816	29069	False	1	non-canonical
6815	28563	True	1	non-canonical
6823	20453	True	1	non-canonical
6815	28563	False	1	non-canonical
6793	28433	True	1	non-canonical
6835	25887	True	1	non-canonical
6850	28755	False	1	non-canonical
6845	28574	True	1	non-canonical
6858	29132	False	1	non-canonical
6845	28574	False	1	non-canonical
6807	28363	True	1	non-canonical
6869	28432	True	6	non-canonical
6869	28365	False	1	non-canonical
6835	25887	False	1	non-canonical
6871	28534	False	8	non-canonical
6815	29326	False	1	non-canonical
6820	28351	True	1	non-canonical
6858	29132	True	1	non-canonical
6872	28574	False	5	non-canonical
6869	28432	False	4	non-canonical
6835	29487	False	1	non-canonical
6870	28434	False	1	non-canonical
6869	27342	True	2	non-canonical
6864	28547	False	1	non-canonical
6873	22462	False	1	non-canonical
6871	28534	True	4	non-canonical
6826	29256	True	1	non-canonical
6873	26516	True	1	non-canonical
6869	28365	True	2	non-canonical
6881	28660	False	3	non-canonical
6881	29240	False	1	non-canonical
6877	29068	False	2	non-canonical
6873	26516	False	2	non-canonical
6880	28363	False	2	non-canonical
6869	27342	False	3	non-canonical
6859	7210	True	1	non-canonical
6877	29133	True	3	non-canonical
6872	28367	False	2	non-canonical
6872	28574	True	3	non-canonical
6877	29157	False	1	non-canonical
6883	9147	False	1	non-canonical
6881	28660	True	1	non-canonical
6869	29013	True	1	non-canonical
6853	27308	True	1	non-canonical
6878	29226	False	1	non-canonical
6887	29235	False	1	non-canonical
6870	28434	True	1	non-canonical
6883	29033	True	1	non-canonical
6878	29226	True	1	non-canonical
6884	28735	True	2	non-canonical
6902	29290	False	3	non-canonical
6883	29033	False	1	non-canonical
6889	27720	False	1	non-canonical
6869	29013	False	2	non-canonical
6884	28868	True	1	non-canonical
6888	28473	True	1	non-canonical
6921	28448	True	5	non-canonical
6877	29068	True	1	non-canonical
6881	29240	True	1	non-canonical
6909	28707	False	1	non-canonical
6916	26757	False	1	non-canonical
6884	29085	True	1	non-canonical
6921	28448	False	3	non-canonical
6884	29085	False	1	non-canonical
6930	28102	False	1	non-canonical
6872	28367	True	1	non-canonical
6884	29039	True	1	non-canonical
6901	28987	True	1	non-canonical
6902	29290	True	1	non-canonical
6886	28569	True	1	non-canonical
6886	23018	True	2	non-canonical
23033	28102	True	2	non-canonical
28115	28419	True	3	non-canonical
6886	23018	False	1	non-canonical
23033	28102	False	1	non-canonical
28115	28419	False	1	non-canonical
6886	28747	False	1	non-canonical
6886	29125	False	1	non-canonical
6921	29217	True	3	non-canonical
6884	28735	False	1	non-canonical
6939	6976	True	1	non-canonical
6909	28707	True	2	non-canonical
6956	11591	True	6	non-canonical
6921	29217	False	1	non-canonical
6972	28687	False	1	non-canonical
6978	29134	False	1	non-canonical
6956	12322	False	1	non-canonical
6981	29146	True	1	non-canonical
6981	28902	False	1	non-canonical
6957	28540	False	2	non-canonical
6925	28106	True	4	non-canonical
6958	29161	False	4	non-canonical
11601	29039	True	4	non-canonical
6980	29104	True	6	non-canonical
6940	28134	False	1	non-canonical
6936	29301	True	1	non-canonical
6956	11591	False	6	non-canonical
11601	29039	False	6	non-canonical
6980	29305	True	1	non-canonical
6958	29161	True	2	non-canonical
6978	29383	True	6	non-canonical
6997	29247	False	3	non-canonical
6977	21545	True	1	non-canonical
6980	29104	False	2	non-canonical
6980	29305	False	1	non-canonical
6978	29190	True	1	non-canonical
6976	7208	True	1	non-canonical
7007	29237	False	1	non-canonical
7011	29270	True	3	non-canonical
7012	26807	True	3	non-canonical
6980	29161	True	2	non-canonical
6997	29247	True	2	non-canonical
7012	28893	False	1	non-canonical
6981	28461	True	2	non-canonical
6978	29134	True	1	non-canonical
7007	29237	True	2	non-canonical
6978	29190	False	1	non-canonical
6981	28461	False	1	non-canonical
6980	29161	False	1	non-canonical
6981	29146	False	1	non-canonical
7005	23179	True	1	non-canonical
7005	23179	False	1	non-canonical
7039	28520	True	1	non-canonical
7011	29270	False	2	non-canonical
7036	29195	False	3	non-canonical
7034	7211	False	1	non-canonical
7035	28955	True	1	non-canonical
7036	29195	True	2	non-canonical
7036	25427	False	3	non-canonical
25439	28185	False	3	non-canonical
7048	25548	True	1	non-canonical
7044	29283	False	1	non-canonical
7050	28641	True	3	non-canonical
7007	27812	True	1	non-canonical
7065	29025	False	1	non-canonical
7048	25548	False	1	non-canonical
7065	29125	True	1	non-canonical
7064	28917	True	1	non-canonical
7012	26807	False	1	non-canonical
7060	29129	True	1	non-canonical
7012	28893	True	1	non-canonical
7049	28949	False	3	non-canonical
7029	29209	True	1	non-canonical
7064	28917	False	1	non-canonical
7067	28603	False	1	non-canonical
7035	28955	False	1	non-canonical
7050	26155	True	1	non-canonical
7080	28419	True	1	non-canonical
7039	28520	False	1	non-canonical
7051	29157	False	1	non-canonical
7080	28419	False	2	non-canonical
7091	29369	True	1	non-canonical
7107	29154	False	9	non-canonical
7050	28641	False	1	non-canonical
7091	29369	False	3	non-canonical
7076	29088	True	2	non-canonical
7100	19478	False	1	non-canonical
7065	29125	False	1	non-canonical
7107	29154	True	5	non-canonical
7128	28913	True	4	non-canonical
7136	29217	True	2	non-canonical
7126	29120	True	1	non-canonical
7137	28698	False	1	non-canonical
7128	28913	False	3	non-canonical
7136	29217	False	3	non-canonical
7095	28250	False	1	non-canonical
7154	28454	False	5	non-canonical
7134	29060	True	1	non-canonical
7138	27281	True	1	non-canonical
27295	29094	True	1	non-canonical
7134	29060	False	1	non-canonical
7135	24233	False	1	non-canonical
24244	28167	False	1	non-canonical
7154	28454	True	5	non-canonical
7176	29121	False	3	non-canonical
7155	29279	False	2	non-canonical
7123	29123	True	1	non-canonical
7138	29124	True	1	non-canonical
7176	29121	True	4	non-canonical
7150	29251	True	1	non-canonical
7126	29120	False	1	non-canonical
7180	11441	False	1	non-canonical
7182	28957	True	5	non-canonical
7189	28841	True	6	non-canonical
7184	27879	True	1	non-canonical
7193	29147	True	23	non-canonical
7189	28891	True	4	non-canonical
7187	9421	False	1	non-canonical
7186	28752	False	2	non-canonical
7193	29147	False	25	non-canonical
7189	28891	False	3	non-canonical
7150	29251	False	1	non-canonical
7192	29170	True	4	non-canonical
7193	8412	False	8	non-canonical
7202	25189	False	1	non-canonical
7186	28752	True	1	non-canonical
7192	29170	False	4	non-canonical
7182	28957	False	6	non-canonical
7207	28627	False	2	non-canonical
7180	29162	True	1	non-canonical
7205	29068	False	1	non-canonical
7205	28822	True	2	non-canonical
7206	28682	True	1	non-canonical
7203	28370	True	1	non-canonical
7201	17898	True	1	non-canonical
7196	29125	True	5	non-canonical
7205	29137	True	1	non-canonical
7205	28139	False	1	non-canonical
7198	29174	True	1	non-canonical
7206	28742	True	1	non-canonical
7189	29017	True	1	non-canonical
7205	29004	True	1	non-canonical
7204	28522	True	3	non-canonical
7208	29009	True	4	non-canonical
7210	28400	True	1	non-canonical
7169	29317	True	1	non-canonical
7206	29261	True	1	non-canonical
7188	29117	True	3	non-canonical
7210	28609	True	1	non-canonical
7209	28960	True	1	non-canonical
8432	11619	False	7	non-canonical
7200	18919	False	1	non-canonical
7212	29035	True	3	non-canonical
7205	29040	True	1	non-canonical
7204	28522	False	2	non-canonical
7203	28862	False	1	non-canonical
7203	28370	False	2	non-canonical
7211	29387	True	1	non-canonical
7189	12918	False	1	non-canonical
7210	29184	True	1	non-canonical
7188	19141	False	1	non-canonical
7205	28822	False	1	non-canonical
7169	29317	False	1	non-canonical
7215	22903	True	1	non-canonical
7189	29318	False	1	non-canonical
7209	29190	True	1	non-canonical
7201	29153	False	1	non-canonical
7198	29174	False	1	non-canonical
7211	28771	False	1	non-canonical
7209	28503	False	2	non-canonical
7196	28591	False	1	non-canonical
7189	29017	False	1	non-canonical
7199	29119	True	1	non-canonical
7205	29040	False	1	non-canonical
7211	29387	False	1	non-canonical
7189	28642	False	1	non-canonical
7208	28727	False	3	non-canonical
7225	28428	False	2	non-canonical
7206	27268	True	1	non-canonical
7226	28806	True	1	non-canonical
7206	27268	False	1	non-canonical
7210	29184	False	1	non-canonical
7224	28939	False	1	non-canonical
7189	28642	True	1	non-canonical
7202	25284	True	1	non-canonical
7192	29232	True	1	non-canonical
7226	29121	False	1	non-canonical
7206	29336	False	1	non-canonical
7188	17698	False	1	non-canonical
17710	28888	False	1	non-canonical
7222	29120	True	3	non-canonical
7233	28963	False	3	non-canonical
7226	9479	False	1	non-canonical
7226	28522	False	4	non-canonical
7207	29317	False	2	non-canonical
7212	29035	False	1	non-canonical
7204	28992	True	1	non-canonical
7223	28137	True	1	non-canonical
7204	29346	True	1	non-canonical
7213	28902	False	1	non-canonical
7195	29152	False	2	non-canonical
7233	28963	True	1	non-canonical
7200	28569	False	1	non-canonical
7188	27808	True	14	non-canonical
7226	29121	True	1	non-canonical
7215	22903	False	1	non-canonical
7212	28955	False	1	non-canonical
7198	29156	False	1	non-canonical
7219	29148	True	1	non-canonical
7219	29130	False	2	non-canonical
7206	29261	False	1	non-canonical
7198	28941	True	1	non-canonical
7219	29148	False	1	non-canonical
7210	28908	True	1	non-canonical
7209	29190	False	1	non-canonical
7208	29009	False	3	non-canonical
7189	28841	False	1	non-canonical
7203	28996	True	1	non-canonical
7226	28155	False	1	non-canonical
7249	28573	False	3	non-canonical
7197	29402	True	1	non-canonical
7204	29149	True	1	non-canonical
7207	29317	True	1	non-canonical
7201	29036	True	1	non-canonical
7200	28528	True	1	non-canonical
7198	25951	True	1	non-canonical
7211	29131	True	1	non-canonical
7226	28522	True	2	non-canonical
7198	28941	False	1	non-canonical
7223	29241	True	2	non-canonical
7203	25230	False	1	non-canonical
7204	29149	False	1	non-canonical
7222	29120	False	3	non-canonical
7257	29094	True	1	non-canonical
7254	29064	True	1	non-canonical
7199	29119	False	1	non-canonical
7226	29089	True	3	non-canonical
7202	25284	False	1	non-canonical
7254	29064	False	1	non-canonical
7227	29392	True	1	non-canonical
7248	25004	True	1	non-canonical
7224	29091	False	1	non-canonical
7226	28954	False	1	non-canonical
7225	28890	True	1	non-canonical
7261	29120	False	1	non-canonical
7206	28742	False	1	non-canonical
7243	29207	True	2	non-canonical
7261	29120	True	1	non-canonical
7226	29359	True	1	non-canonical
7211	29131	False	1	non-canonical
7223	28137	False	1	non-canonical
7237	28958	False	1	non-canonical
7225	29192	True	1	non-canonical
7255	28690	True	1	non-canonical
7243	29207	False	2	non-canonical
7278	28809	False	3	non-canonical
7278	11441	False	1	non-canonical
7279	28947	True	1	non-canonical
7257	29094	False	1	non-canonical
7256	28858	True	1	non-canonical
7234	29273	False	1	non-canonical
7246	29251	True	1	non-canonical
7268	7988	False	1	non-canonical
7255	28690	False	1	non-canonical
7279	28947	False	1	non-canonical
7296	28528	True	1	non-canonical
7293	28372	True	1	non-canonical
7292	14027	False	1	non-canonical
7278	28809	True	2	non-canonical
7296	28528	False	2	non-canonical
7277	29147	False	1	non-canonical
7312	28557	False	1	non-canonical
7288	29139	False	4	non-canonical
7308	29118	True	1	non-canonical
7293	29021	False	1	non-canonical
7335	21203	True	1	non-canonical
7288	29139	True	1	non-canonical
7335	21203	False	1	non-canonical
7303	8358	False	1	non-canonical
8370	28798	False	1	non-canonical
7336	15948	False	1	non-canonical
15960	20407	False	1	non-canonical
7340	29070	False	1	non-canonical
7326	28871	True	3	non-canonical
7333	29105	True	2	non-canonical
7370	28576	False	3	non-canonical
7383	28646	True	1	non-canonical
7326	28871	False	1	non-canonical
7383	28646	False	1	non-canonical
7375	29002	True	1	non-canonical
7370	28576	True	1	non-canonical
7384	26550	True	1	non-canonical
7374	29134	True	1	non-canonical
7396	29228	True	1	non-canonical
7390	29118	False	1	non-canonical
7387	29426	True	1	non-canonical
7437	28730	True	1	non-canonical
7470	28536	False	1	non-canonical
7485	29103	False	2	non-canonical
7459	13088	False	1	non-canonical
7485	29103	True	2	non-canonical
7505	28638	True	1	non-canonical
7499	29108	False	2	non-canonical
7500	28633	False	2	non-canonical
7503	29049	False	1	non-canonical
7505	28638	False	2	non-canonical
7514	28243	True	1	non-canonical
7511	28375	False	1	non-canonical
7542	28357	True	1	non-canonical
7509	22644	True	1	non-canonical
7532	25451	False	1	non-canonical
7543	29331	True	1	non-canonical
7567	27599	True	1	non-canonical
7567	27599	False	1	non-canonical
7568	7627	True	1	non-canonical
7542	28357	False	1	non-canonical
7543	29331	False	1	non-canonical
7546	22647	True	1	non-canonical
7564	7806	True	1	non-canonical
7571	29150	True	1	non-canonical
7565	28519	True	1	non-canonical
7564	7806	False	1	non-canonical
7571	29150	False	1	non-canonical
7615	28995	False	2	non-canonical
7614	29155	True	1	non-canonical
7627	28987	True	1	non-canonical
7614	29155	False	2	non-canonical
7627	28987	False	2	non-canonical
7642	29324	True	1	non-canonical
7585	19660	True	1	non-canonical
7641	28592	False	1	non-canonical
7642	29131	False	1	non-canonical
7642	17682	False	1	non-canonical
7643	29126	False	6	non-canonical
7643	28846	True	1	non-canonical
7654	28947	True	3	non-canonical
7643	29126	True	3	non-canonical
7657	8113	False	1	non-canonical
7648	29332	False	2	non-canonical
7636	29162	False	1	non-canonical
7658	29118	True	2	non-canonical
7612	28476	True	1	non-canonical
7642	29324	False	2	non-canonical
7658	28993	False	2	non-canonical
7658	28993	True	3	non-canonical
7612	28476	False	1	non-canonical
7641	29038	False	1	non-canonical
7648	29332	True	1	non-canonical
7626	28425	True	1	non-canonical
7633	28539	True	1	non-canonical
7645	29093	True	1	non-canonical
7661	28550	False	4	non-canonical
7655	29101	True	1	non-canonical
7641	29154	True	1	non-canonical
7660	28222	False	1	non-canonical
7641	29108	True	1	non-canonical
7662	29326	True	1	non-canonical
7641	28492	True	1	non-canonical
7645	29157	True	1	non-canonical
7641	29154	False	1	non-canonical
7643	29146	True	1	non-canonical
7654	28947	False	3	non-canonical
7659	29207	False	1	non-canonical
7661	28550	True	1	non-canonical
7711	28566	False	2	non-canonical
7714	29215	False	1	non-canonical
7700	29098	True	2	non-canonical
7733	22461	False	1	non-canonical
7708	29278	True	2	non-canonical
7735	28759	True	1	non-canonical
7714	29142	False	2	non-canonical
7693	14825	False	1	non-canonical
7733	29173	False	2	non-canonical
7716	29016	True	1	non-canonical
7708	29134	False	1	non-canonical
7755	29169	True	1	non-canonical
7733	29173	True	2	non-canonical
7746	16011	True	1	non-canonical
16022	29143	True	1	non-canonical
7747	29049	True	1	non-canonical
7755	29169	False	1	non-canonical
7746	28552	True	1	non-canonical
7727	29132	True	1	non-canonical
7735	28759	False	1	non-canonical
7736	29099	True	1	non-canonical
7757	27680	True	1	non-canonical
7778	28834	True	2	non-canonical
7753	29064	True	1	non-canonical
7746	28552	False	1	non-canonical
7778	28834	False	1	non-canonical
7746	16011	False	1	non-canonical
16022	29143	False	2	non-canonical
7791	29119	True	1	non-canonical
7799	18066	True	1	non-canonical
7806	27050	True	1	non-canonical
7791	29119	False	1	non-canonical
7753	7820	False	1	non-canonical
7757	27680	False	1	non-canonical
7814	29193	False	3	non-canonical
7817	28834	False	1	non-canonical
7806	28978	True	1	non-canonical
7814	29193	True	1	non-canonical
7780	28839	False	1	non-canonical
7820	29191	False	1	non-canonical
7825	23259	True	1	non-canonical
7806	27050	False	1	non-canonical
7821	29111	False	1	non-canonical
7869	26510	True	1	non-canonical
7858	28960	False	1	non-canonical
7848	28858	True	3	non-canonical
7848	28858	False	2	non-canonical
7856	28866	False	1	non-canonical
7886	7929	True	1	non-canonical
7878	18454	False	1	non-canonical
7834	29159	True	1	non-canonical
7899	28528	False	1	non-canonical
7886	7929	False	1	non-canonical
7892	28653	False	1	non-canonical
7899	7924	False	1	non-canonical
7889	28455	True	1	non-canonical
7930	28074	True	2	non-canonical
7899	27785	True	1	non-canonical
7883	25935	True	1	non-canonical
7889	28455	False	1	non-canonical
7897	26432	True	1	non-canonical
7930	28074	False	2	non-canonical
7984	29155	False	10	non-canonical
7984	29155	True	6	non-canonical
7973	29270	True	1	non-canonical
7982	27525	False	1	non-canonical
7987	29077	False	1	non-canonical
7975	29133	True	1	non-canonical
8001	28256	True	2	non-canonical
7975	29133	False	1	non-canonical
8022	29155	True	7	non-canonical
8022	29155	False	10	non-canonical
7973	29270	False	1	non-canonical
8012	29316	True	1	non-canonical
8001	28256	False	2	non-canonical
8039	28687	False	1	non-canonical
8022	22766	True	1	non-canonical
8007	26806	False	1	non-canonical
8053	28579	True	1	non-canonical
8003	28893	True	1	non-canonical
7999	29021	True	1	non-canonical
8041	29175	False	2	non-canonical
8041	29175	True	2	non-canonical
8012	29316	False	1	non-canonical
8038	29089	False	1	non-canonical
8053	28579	False	2	non-canonical
8066	28858	True	5	non-canonical
8022	22766	False	1	non-canonical
8066	28858	False	3	non-canonical
8074	16300	False	1	non-canonical
8058	10128	False	1	non-canonical
8085	29378	False	1	non-canonical
8097	28465	True	1	non-canonical
8072	8118	False	1	non-canonical
8086	27014	True	1	non-canonical
27027	29185	True	1	non-canonical
8105	29156	True	1	non-canonical
8067	27948	True	1	non-canonical
8097	29027	True	1	non-canonical
8131	29113	False	1	non-canonical
8105	29156	False	1	non-canonical
8135	29321	True	1	non-canonical
8146	28503	True	1	non-canonical
8147	12715	True	1	non-canonical
8150	29221	False	1	non-canonical
8131	29113	True	1	non-canonical
8151	29133	True	2	non-canonical
8166	28502	True	3	non-canonical
8149	29186	True	1	non-canonical
8178	17581	False	2	non-canonical
8183	28125	False	3	non-canonical
8183	29142	True	1	non-canonical
8181	28937	True	1	non-canonical
8178	28447	True	1	non-canonical
8167	28709	True	1	non-canonical
8149	29186	False	1	non-canonical
8154	28474	False	1	non-canonical
8149	29131	True	1	non-canonical
8185	28779	True	1	non-canonical
8151	28888	False	4	non-canonical
8151	28888	True	3	non-canonical
8181	28937	False	1	non-canonical
8135	29321	False	1	non-canonical
8151	29133	False	2	non-canonical
8144	28923	True	1	non-canonical
8185	28098	False	3	non-canonical
8154	28474	True	1	non-canonical
8146	28503	False	1	non-canonical
8210	28530	False	4	non-canonical
8202	28585	False	1	non-canonical
8167	29445	False	2	non-canonical
8211	29073	True	1	non-canonical
8183	29119	True	2	non-canonical
8184	29228	True	1	non-canonical
8208	29140	True	3	non-canonical
8166	28502	False	1	non-canonical
8214	25941	True	1	non-canonical
8210	28530	True	2	non-canonical
8204	29222	False	1	non-canonical
8207	28844	True	1	non-canonical
8232	28826	True	8	non-canonical
8183	28125	True	4	non-canonical
8232	29324	True	2	non-canonical
8234	28974	False	2	non-canonical
8216	23897	False	1	non-canonical
8185	28098	True	1	non-canonical
8212	28941	False	1	non-canonical
8206	28746	False	1	non-canonical
8242	29123	True	3	non-canonical
8233	29156	True	2	non-canonical
8222	12908	True	1	non-canonical
8204	29230	True	1	non-canonical
8232	28915	True	1	non-canonical
8203	29133	False	1	non-canonical
8234	29016	True	1	non-canonical
8208	9678	True	1	non-canonical
9690	13304	True	1	non-canonical
13318	28968	True	1	non-canonical
8232	28826	False	5	non-canonical
8231	29142	False	1	non-canonical
8215	28917	False	1	non-canonical
8229	29181	False	1	non-canonical
8244	20116	False	1	non-canonical
8233	29156	False	2	non-canonical
8231	29142	True	2	non-canonical
8202	28585	True	1	non-canonical
8232	28915	False	2	non-canonical
8223	29085	False	2	non-canonical
8208	28555	False	1	non-canonical
8223	29085	True	2	non-canonical
8211	28461	True	2	non-canonical
8253	28913	True	3	non-canonical
8223	29279	True	1	non-canonical
8258	28111	True	1	non-canonical
8213	29089	True	1	non-canonical
8230	29151	True	1	non-canonical
8253	25372	False	1	non-canonical
8214	29328	False	1	non-canonical
8210	25988	False	1	non-canonical
8225	10590	False	1	non-canonical
10605	29209	False	2	non-canonical
8258	28102	False	1	non-canonical
8253	28913	False	6	non-canonical
8271	28578	False	2	non-canonical
8228	28888	False	1	non-canonical
8253	29145	True	1	non-canonical
8274	29135	True	1	non-canonical
8272	29122	True	1	non-canonical
8280	28683	False	3	non-canonical
8251	28974	False	1	non-canonical
8272	13020	False	1	non-canonical
8281	28901	True	1	non-canonical
8281	29323	False	1	non-canonical
8255	28963	False	1	non-canonical
8230	29151	False	1	non-canonical
8276	28846	True	1	non-canonical
8234	29129	True	1	non-canonical
8282	28992	True	2	non-canonical
8282	28587	False	1	non-canonical
8279	29127	False	1	non-canonical
8255	28963	True	3	non-canonical
8244	20187	False	1	non-canonical
20200	29122	False	1	non-canonical
8257	29123	True	1	non-canonical
8283	28969	True	2	non-canonical
8250	29164	True	1	non-canonical
8255	28416	True	1	non-canonical
8268	29326	True	1	non-canonical
8280	29031	False	1	non-canonical
8300	29211	False	1	non-canonical
8285	28572	False	2	non-canonical
8254	12134	True	1	non-canonical
12145	29368	True	1	non-canonical
8302	28940	False	1	non-canonical
8274	29135	False	1	non-canonical
8268	29326	False	2	non-canonical
8304	28553	False	1	non-canonical
8276	29345	False	1	non-canonical
8281	28901	False	1	non-canonical
8312	28383	True	1	non-canonical
8281	29162	False	1	non-canonical
8277	27808	True	1	non-canonical
8306	29132	True	1	non-canonical
8317	29224	False	2	non-canonical
8317	29118	True	2	non-canonical
8300	10890	False	1	non-canonical
8285	28572	True	1	non-canonical
8300	29155	False	1	non-canonical
8349	28537	True	1	non-canonical
8306	29132	False	1	non-canonical
8305	28538	False	1	non-canonical
8316	29321	False	1	non-canonical
8330	27323	False	1	non-canonical
8328	14528	False	1	non-canonical
8349	28537	False	1	non-canonical
8351	27256	False	1	non-canonical
8337	29329	False	2	non-canonical
8337	29329	True	1	non-canonical
8350	28529	False	1	non-canonical
8382	20799	True	1	non-canonical
8357	29119	True	1	non-canonical
8354	28102	True	1	non-canonical
8357	27870	True	2	non-canonical
27881	28032	True	2	non-canonical
8408	28136	False	7	non-canonical
8408	28136	True	3	non-canonical
8424	28556	False	1	non-canonical
8431	27709	True	1	non-canonical
8431	27709	False	3	non-canonical
8398	28612	True	1	non-canonical
8419	29054	True	1	non-canonical
8385	28822	True	1	non-canonical
8398	28612	False	1	non-canonical
8409	27762	True	1	non-canonical
8429	28838	False	1	non-canonical
8419	29054	False	1	non-canonical
8435	29271	True	1	non-canonical
8475	29153	False	2	non-canonical
8459	29131	True	2	non-canonical
8500	29120	False	1	non-canonical
8477	29135	True	1	non-canonical
8489	29004	False	1	non-canonical
8482	28115	False	1	non-canonical
8499	8560	False	1	non-canonical
8478	29188	True	1	non-canonical
8530	29179	False	1	non-canonical
8481	29175	False	1	non-canonical
8530	29157	False	2	non-canonical
8504	27810	True	1	non-canonical
8537	28535	False	1	non-canonical
8530	29179	True	1	non-canonical
8589	29326	True	1	non-canonical
8608	28811	False	1	non-canonical
8581	26510	True	1	non-canonical
8613	28675	False	1	non-canonical
8589	29326	False	1	non-canonical
8630	29112	True	4	non-canonical
8609	8652	True	1	non-canonical
8630	29112	False	1	non-canonical
8609	8652	False	1	non-canonical
8619	29492	True	1	non-canonical
8623	28972	True	1	non-canonical
8608	29016	True	1	non-canonical
8665	29117	False	1	non-canonical
8623	28972	False	1	non-canonical
8608	28811	True	2	non-canonical
8668	28531	True	1	non-canonical
8621	29124	True	1	non-canonical
8681	29122	False	1	non-canonical
8669	29162	False	1	non-canonical
8669	29162	True	1	non-canonical
8676	28884	False	1	non-canonical
8665	29117	True	1	non-canonical
8668	28531	False	1	non-canonical
8667	29134	False	1	non-canonical
8730	29149	False	1	non-canonical
8704	28094	True	1	non-canonical
8694	29191	True	1	non-canonical
8740	29128	True	1	non-canonical
8715	15023	True	1	non-canonical
8752	28498	False	1	non-canonical
8738	28786	False	1	non-canonical
8752	29162	True	1	non-canonical
8704	27819	True	1	non-canonical
8753	28644	False	1	non-canonical
8740	29128	False	1	non-canonical
8752	29162	False	1	non-canonical
8790	28781	False	1	non-canonical
8797	25702	True	1	non-canonical
8825	28379	True	1	non-canonical
8829	28428	True	1	non-canonical
8789	9019	True	1	non-canonical
9035	14177	True	1	non-canonical
14188	29482	True	1	non-canonical
8853	19754	False	1	non-canonical
8825	28379	False	1	non-canonical
8855	28660	False	9	non-canonical
8843	29037	True	1	non-canonical
8861	28663	False	2	non-canonical
8855	28660	True	8	non-canonical
8856	21754	True	1	non-canonical
8855	29162	False	1	non-canonical
8877	9855	False	1	non-canonical
8849	29158	True	1	non-canonical
8879	25746	True	1	non-canonical
8824	28864	True	1	non-canonical
8837	28076	False	1	non-canonical
8869	28530	True	1	non-canonical
8857	29125	True	1	non-canonical
8866	28819	True	1	non-canonical
8870	29230	True	1	non-canonical
8876	29148	True	1	non-canonical
8853	28103	True	1	non-canonical
8856	21754	False	1	non-canonical
8843	29037	False	1	non-canonical
8870	28333	True	1	non-canonical
8870	29230	False	1	non-canonical
8897	29112	True	2	non-canonical
8870	28333	False	1	non-canonical
8851	28454	False	2	non-canonical
8876	29148	False	1	non-canonical
8855	28881	True	1	non-canonical
8884	18442	True	1	non-canonical
8858	29117	True	1	non-canonical
8853	28103	False	2	non-canonical
